dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein
dish_1565035746,48.7331,156.079,0.582442,9.77473,2.77201,43.1,149,0.369,9.01,2.409
dish_1558639818,25.1671,82.6587,0.170139,6.74183,0.553496,20.06,59,0.118,4.72,0.472
dish_1558549605,82.2054,64.3679,0.190273,18.9327,1.49382,97.5,75,0.225,21,2.025
dish_1561663580,380.246,262.036,15.9418,25.0553,35.8342,432.063,307,9.84414,31.345,51.4323
dish_1565898402,383.135,223.502,23.7295,11.3458,32.3028,384.799,229,19.5441,9.46281,39.4244
dish_1566328724,257.598,165.786,7.73657,0.853503,42.8696,275.55,167,6.012,0,51.77
dish_1566838351,172.478,379.843,0.961727,43.0905,2.13108,190.01,417,0.822,48.034,2.49
dish_1567107839,217.833,144.207,13.435,4.96444,21.9505,174.284,156,16.4693,11.9807,18.763
dish_1558639787,27.6507,97.2605,0.215675,5.21491,1.91775,24.75,99,0.297,4.95,1.782
dish_1562788601,423.888,296.181,20.0189,37.3076,30.4157,413.17,287,19.1392,48.7664,23.1469
dish_1560456326,153.58,103.307,4.59947,19.5534,8.96935,206.873,138,7.52219,3.79161,29.7421
dish_1564427430,322.688,180.15,20.1464,4.23851,33.0779,345.62,170,23.86,2.34,30.79
dish_1565896662,57.385,68.1361,3.76755,5.99273,1.01455,19.38,57,0.2565,3.6195,1.4535
dish_1566414342,603.486,488.697,25.1112,41.058,56.2427,846.367,552,31.5787,53.3433,83.5779
dish_1562617703,122.639,76.8893,5.74404,13.8261,4.63976,179.63,110,6.49,26.95,4.51
dish_1565020926,353.322,429.399,10.466,47.1843,20.1033,398.496,489,10.3793,56.516,21.4723
dish_1564689168,318.393,331.184,18.1417,26.9617,19.4967,352.947,339,27.5416,17.7268,15.0812
dish_1560456348,162.227,118.453,5.10254,20.4,9.42402,210.283,149,7.53319,4.56161,29.9401
dish_1558641287,12.9011,85.0899,0.180135,3.12451,0.650256,11.52,64,0.128,2.496,0.576
dish_1558373008,234.207,69.1153,18.5454,3.628,12.6241,251.558,73,19.929,3.066,14.089
dish_1561577947,482.046,383.69,23.3226,17.1238,51.8085,623.204,424,33.7829,12.8826,67.2026
dish_1558639440,70.7093,135.943,0.324407,18.6488,0.414016,60.32,116,0.232,16.24,0.348
dish_1565894889,159.025,65.8135,5.78832,20.1529,6.4529,257.813,74,11.168,33.295,6.641
dish_1561147944,64.0628,50.5121,5.5313,3.3153,1.07693,42.371,34,3.64301,2.25893,0.820393
dish_1557937079,123.413,24.3351,9.4464,1.0939,8.25649,146.07,27,11.34,0.378,9.99
dish_1558641320,206.038,373.74,2.60901,50.4251,3.8223,211.59,336,3.092,49.056,4.52
dish_1567007848,120.539,268.867,0.945633,29.2774,1.48098,100.3,243,0.58,24.836,1.655
dish_1565810969,-0.234712,37.0319,0.171857,1.29992,1.15365,4.6,20,0.08,0.72,0.58
dish_1562168800,196.754,244.345,6.55747,33.9527,1.83349,237.525,242,9.34268,36.3149,3.826
dish_1564687046,428.106,299.776,24.9472,18.9459,35.5499,374.794,308,29.0702,20.4583,33.6856
dish_1563221054,282.227,190.849,17.4547,7.78888,24.8752,298.878,170,17.8911,6.50988,26.9013
dish_1565898361,364.246,182.77,22.1583,9.83811,30.9596,370.671,202,18.8428,7.62006,38.9505
dish_1560367926,486.161,183.408,20.3545,43.3383,30.3936,408.523,194,20.9659,44.9849,24.1559
dish_1560444869,14.9968,40.5296,0.0620281,3.68678,0.318546,14.04,39,0.039,3.51,0.195
dish_1559850283,251.223,41.7713,21.4284,10.9909,9.50545,271.707,47,23.265,10.669,10.528
dish_1566502505,387.218,295.028,19.5457,30.6384,27.0937,454.517,275,22.4597,33.1468,31.8749
dish_1565811091,394.442,442.504,21.3309,23.1292,33.834,504.4,371,17.632,9.06,74.731
dish_1561739265,306.377,353.822,8.43362,44.7226,13.7349,292.04,308,9.989,41.127,10.689
dish_1558373159,884.797,307.462,67.8523,43.6966,36.7806,1013.34,334,79.118,30.505,60.625
dish_1565035830,296.062,399.849,8.14038,15.8556,39.7797,340.128,414,6.475,14.785,54.718
dish_1562788568,296.682,242.797,12.7357,32.1846,17.9355,289.203,230,11.7352,46.9172,11.4304
