dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein
dish_1565035746,45.1294,152.761,0.560859,9.49402,2.54876,43.1,149,0.369,9.01,2.409
dish_1558639818,25.9316,78.3902,0.17609,6.58112,0.720937,20.06,59,0.118,4.72,0.472
dish_1558549605,79.2638,62.6886,0.199394,18.1307,1.75462,97.5,75,0.225,21,2.025
dish_1561663580,338.191,244.837,14.9139,24.3097,31.5858,432.063,307,9.84414,31.345,51.4323
dish_1565898402,358.071,222.258,23.6898,8.95874,32.1949,384.799,229,19.5441,9.46281,39.4244
dish_1566328724,233.384,147.966,8.05365,0.0505492,39.5592,275.55,167,6.012,0,51.77
dish_1566838351,168.568,358.042,1.43385,40.9207,2.89083,190.01,417,0.822,48.034,2.49
dish_1567107839,240.325,156.822,14.8941,5.59232,25.1381,174.284,156,16.4693,11.9807,18.763
dish_1558639787,29.1765,97.5609,0.494875,5.6212,2.02597,24.75,99,0.297,4.95,1.782
dish_1562788601,404.501,294.383,20.1459,35.9027,28.9444,413.17,287,19.1392,48.7664,23.1469
dish_1560456326,180.567,108.524,8.72876,7.12256,18.8361,206.873,138,7.52219,3.79161,29.7421
dish_1564427430,335.394,173.101,23.5584,4.22954,30.3346,345.62,170,23.86,2.34,30.79
dish_1565896662,72.4281,70.9465,5.17279,7.41255,0.705274,19.38,57,0.2565,3.6195,1.4535
dish_1566414342,606.895,467.436,28.3109,39.2335,56.9838,846.367,552,31.5787,53.3433,83.5779
dish_1562617703,98.5492,67.9318,5.08486,12.0946,2.76919,179.63,110,6.49,26.95,4.51
dish_1565020926,354.373,431.892,12.0665,44.071,22.3984,398.496,489,10.3793,56.516,21.4723
dish_1564689168,346.632,327.379,22.0597,26.4828,22.4365,352.947,339,27.5416,17.7268,15.0812
dish_1560456348,191.055,127.422,9.41864,8.29941,19.4888,210.283,149,7.53319,4.56161,29.9401
dish_1558641287,11.9775,85.2414,0.218096,3.00944,0.78774,11.52,64,0.128,2.496,0.576
dish_1558373008,239.098,76.5259,19.2756,3.43576,13.4138,251.558,73,19.929,3.066,14.089
dish_1561577947,451.292,352.097,21.3489,17.0205,50.532,623.204,424,33.7829,12.8826,67.2026
dish_1558639440,63.9509,131.625,0.284996,15.3924,1.98078,60.32,116,0.232,16.24,0.348
dish_1565894889,160.138,63.6689,6.5097,19.1159,6.72925,257.813,74,11.168,33.295,6.641
dish_1561147944,72.2737,54.6011,6.2424,4.06297,0.951936,42.371,34,3.64301,2.25893,0.820393
dish_1557937079,121.73,23.4655,9.22486,0.804802,8.47036,146.07,27,11.34,0.378,9.99
dish_1558641320,208.797,376.793,3.16142,50.9336,3.76921,211.59,336,3.092,49.056,4.52
dish_1567007848,121.726,264.31,1.18322,29.6335,1.63298,100.3,243,0.58,24.836,1.655
dish_1565810969,8.17413,53.6548,0.258687,2.04337,1.63113,4.6,20,0.08,0.72,0.58
dish_1562168800,196.247,241.994,6.34535,34.9343,3.14964,237.525,242,9.34268,36.3149,3.826
dish_1564687046,428.784,300.529,26.6542,17.8204,36.8746,374.794,308,29.0702,20.4583,33.6856
dish_1563221054,284.99,187.22,18.4832,7.52368,24.9917,298.878,170,17.8911,6.50988,26.9013
dish_1565898361,342.095,184.503,22.1037,7.3066,31.6209,370.671,202,18.8428,7.62006,38.9505
dish_1560367926,460.278,176.004,21.3621,40.8279,28.7272,408.523,194,20.9659,44.9849,24.1559
