dish_id,pred_calories,pred_mass,pred_fat,pred_carb,pred_protein,true_calories,true_mass,true_fat,true_carb,true_protein
dish_1565035746,48.9032,167.275,0.789285,9.93946,2.76003,43.1,149,0.369,9.01,2.409
dish_1558639818,25.9358,83.376,0.215061,6.63548,0.646404,20.06,59,0.118,4.72,0.472
dish_1558549605,76.4584,60.0772,0.228457,17.2163,1.71368,97.5,75,0.225,21,2.025
dish_1561663580,325.942,240.107,15.1183,19.9482,29.3917,432.063,307,9.84414,31.345,51.4323
dish_1565898402,340.503,218.252,21.4779,9.89412,29.5838,384.799,229,19.5441,9.46281,39.4244
dish_1566328724,229.459,160.08,6.58093,0.224764,40.4087,275.55,167,6.012,0,51.77
dish_1566838351,162.485,345.096,1.23867,38.2498,2.97537,190.01,417,0.822,48.034,2.49
dish_1567107839,225.332,152.646,12.491,5.7995,23.5833,174.284,156,16.4693,11.9807,18.763
dish_1558639787,28.5508,102.465,0.266541,4.87185,2.30944,24.75,99,0.297,4.95,1.782
dish_1562788601,422.449,306.601,19.5765,36.1714,30.9849,413.17,287,19.1392,48.7664,23.1469
dish_1560456326,167.603,98.5119,8.7007,13.3331,10.4743,206.873,138,7.52219,3.79161,29.7421
dish_1564427430,318.085,179.832,19.88,4.77502,30.8904,345.62,170,23.86,2.34,30.79
dish_1565896662,70.7221,68.9181,5.56476,5.86571,0.881575,19.38,57,0.2565,3.6195,1.4535
dish_1566414342,639.852,473.66,27.7436,41.4147,58.0363,846.367,552,31.5787,53.3433,83.5779
dish_1562617703,111.486,81.4409,5.45758,11.6838,5.08797,179.63,110,6.49,26.95,4.51
dish_1565020926,346.009,464.652,9.88704,47.5928,19.9809,398.496,489,10.3793,56.516,21.4723
dish_1564689168,382.272,329.736,20.3624,35.7808,21.4359,352.947,339,27.5416,17.7268,15.0812
dish_1560456348,168.596,110.302,8.12808,14.3948,11.0385,210.283,149,7.53319,4.56161,29.9401
dish_1558641287,14.4126,86.2646,0.19128,3.41367,0.749986,11.52,64,0.128,2.496,0.576
dish_1558373008,251.813,73.794,20.0855,3.36254,13.8897,251.558,73,19.929,3.066,14.089
dish_1561577947,496.192,385.577,22.4778,16.9943,54.6372,623.204,424,33.7829,12.8826,67.2026
dish_1558639440,67.3437,131.904,0.414891,17.6647,0.467123,60.32,116,0.232,16.24,0.348
dish_1565894889,153.913,64.6343,6.34872,17.7653,6.29506,257.813,74,11.168,33.295,6.641
dish_1561147944,84.777,61.7833,7.56915,4.30318,0.78343,42.371,34,3.64301,2.25893,0.820393
dish_1557937079,128.67,29.0052,9.03824,1.18666,9.12342,146.07,27,11.34,0.378,9.99
dish_1558641320,210.431,368.308,2.83455,50.3386,3.73864,211.59,336,3.092,49.056,4.52
dish_1567007848,126.543,259.115,1.38202,29.0529,1.84015,100.3,243,0.58,24.836,1.655
dish_1565810969,15.7785,70.1079,0.157458,2.46651,1.96306,4.6,20,0.08,0.72,0.58
dish_1562168800,214.091,252.525,7.4208,36.1096,3.03889,237.525,242,9.34268,36.3149,3.826
dish_1564687046,440.129,305.209,25.8813,18.5091,36.5567,374.794,308,29.0702,20.4583,33.6856
dish_1563221054,290.19,190.858,17.9375,9.9362,23.8022,298.878,170,17.8911,6.50988,26.9013
dish_1565898361,337.106,187.568,21.0652,8.00472,30.197,370.671,202,18.8428,7.62006,38.9505
dish_1560367926,433.091,175.37,16.9761,39.1238,29.7166,408.523,194,20.9659,44.9849,24.1559
dish_1560444869,11.1192,36.273,0.0962347,2.73617,0.271919,14.04,39,0.039,3.51,0.195
dish_1559850283,269.436,46.1109,22.6948,11.2335,10.2981,271.707,47,23.265,10.669,10.528
dish_1566502505,422.433,319.209,19.7997,30.8196,32.9258,454.517,275,22.4597,33.1468,31.8749
dish_1565811091,410.408,460.809,19.5741,28.1482,34.6594,504.4,371,17.632,9.06,74.731
dish_1561739265,294.009,358.391,9.19981,40.9172,13.2328,292.04,308,9.989,41.127,10.689
dish_1558373159,885.102,305.024,68.3455,40.6883,36.279,1013.34,334,79.118,30.505,60.625
dish_1565035830,309.289,407.66,9.193,15.5761,41.3651,340.128,414,6.475,14.785,54.718
dish_1562788568,283.842,243.747,12.7573,29.6362,17.2724,289.203,230,11.7352,46.9172,11.4304
dish_1558376483,851.326,273.005,65.1466,31.6527,38.1412,735.03,270,55.444,32.24,33.301
dish_1561739160,35.7355,62.4939,0.155903,8.89861,0.817977,34.77,61,0.183,8.54,0.427
dish_1558549773,5.2879,19.191,0.0490323,1.16923,0.350548,2.3,10,0.04,0.36,0.29
dish_1561574394,66.2164,103.401,4.55023,4.81983,2.77809,61.5024,82,4.80367,3.43842,2.36795
dish_1558461760,11.0374,58.7093,0.143373,2.3861,0.464322,10.98,61,0.122,2.379,0.549
dish_1563909469,58.9336,70.2916,5.1841,3.12895,1.26421,72.4028,64,6.90635,2.24837,1.36492
dish_1558376938,50.2634,74.4511,0.211316,12.9738,0.405039,51.06,74,0.148,13.32,0.518
dish_1565986733,409.786,259.238,28.172,9.65379,35.8529,387.929,287,35.6928,9.92611,42.9748
dish_1558639555,166.925,321.931,1.48658,39.4674,3.69201,156.049,320,1.278,38.18,2.725
dish_1558546558,251.48,42.7234,21.2756,10.0675,9.6795,254.364,44,21.78,9.988,9.856
dish_1563984242,392.812,701.057,4.35774,36.3923,45.4324,402.117,753,3.30239,36.8196,49.4078
dish_1559849097,391.659,299.696,20.1647,48.1339,10.9165,495.928,325,29.044,55.626,14.261
dish_1563566965,296.829,295.73,20.0071,21.7532,12.7324,370.827,286,12.0885,56.2438,13.121
dish_1566849895,69.2682,130.299,3.22178,9.44559,1.75312,112.31,153,7.341,12.821,1.31
dish_1559157919,35.6128,34.9726,2.75533,2.22993,1.33895,37.0946,39,3.32846,1.52336,0.990958
dish_1558113477,278.19,50.2925,23.5855,10.9225,10.6015,289.05,50,24.75,11.35,11.2
dish_1559238993,53.1953,98.3019,0.285014,12.8536,0.767625,61.56,108,0.324,15.12,0.756
dish_1562788506,102.469,99.424,2.71082,19.6826,2.71565,114.588,108,2.592,23.76,3.348
dish_1562774129,93.4119,101.894,5.54543,10.9328,1.0572,73.0835,77,2.8981,11.3361,1.539
dish_1559578551,119.8,26.7651,8.22387,0.930079,9.04556,124.43,23,9.66,0.322,8.51
dish_1562788536,209.027,191.573,9.61458,27.9595,7.15443,245.132,190,6.61,44.752,5.398
dish_1559233756,179.741,193.432,6.06941,24.6058,7.53998,189.85,222,5.242,30.418,6.142
dish_1564428181,445.318,268.746,25.7442,13.9485,40.2223,510.051,320,32.3234,20.955,34.3055
dish_1565118729,397.172,213.382,22.7425,8.98344,37.1015,435.493,248,24.2651,9.01755,41.903
dish_1568305225,403.8,191.307,28.1209,7.88045,27.3353,428.668,144,35.1369,4.89725,24.473
dish_1566414291,333.691,248.076,16.9028,35.7477,12.3711,345.142,244,14.7944,46.0217,7.03522
dish_1561661347,65.9255,150.184,2.75197,8.92102,3.8066,50.67,132,1.632,7.215,3.426
dish_1566501575,526.494,472.812,17.0979,19.471,70.2654,251.694,54,15.552,26.892,3.348
dish_1563218408,242.356,94.8981,10.2741,27.2055,10.2277,245.34,87,10.44,27.84,10.44
dish_1561661377,280.572,289.202,14.9074,15.3995,24.9693,306.334,294,8.97279,11.8548,43.7352
dish_1558639876,87.2461,249.988,0.882352,19.0619,3.16994,68.18,215,0.529,15.37,2.767
dish_1566849862,58.0153,55.3399,5.51894,2.97217,0.452934,77.05,67,7.169,4.221,0.536
dish_1566502573,608.746,496.78,26.3608,60.8272,41.0904,821.51,487,43.2062,60.7182,51.1893
dish_1562009810,132.59,102.636,3.31281,21.798,4.45586,119.88,108,0.972,24.84,2.808
dish_1564675411,256.418,294.233,9.03947,5.45447,34.7488,235.531,308,7.033,2.708,35.193
dish_1560203424,449.015,135.608,25.3523,37.0441,18.4467,451.754,138,22.272,50.212,14.588
dish_1562790824,584.484,362.171,41.4227,16.1957,45.8349,437.072,368,49.8295,19.2739,49.8599
dish_1558030289,36.3316,107.493,0.226799,9.07707,0.509,38.52,107,0.107,9.63,0.535
dish_1560444985,155.266,239.465,6.31584,20.5118,5.91981,198.938,264,10.0954,24.0756,5.12749
dish_1563984140,211.68,395.336,0.987122,2.97146,40.2441,245.44,472,0.944,3.304,47.2
dish_1561662160,114.916,74.9512,7.16742,7.01682,6.32698,41.8383,36,3.37508,2.75282,0.63016
dish_1558641164,76.4713,140.31,0.372838,20.6484,0.351732,80.08,154,0.308,21.56,0.462
dish_1558110335,43.143,8.19254,3.26339,0.515039,2.66233,37.87,7,2.94,0.098,2.59
dish_1565811061,232.264,379.533,9.60054,17.3399,22.9319,380.32,324,7.762,9.06,65.801
dish_1559844490,100.357,184.175,0.571075,25.1955,1.37698,108.36,180,0.459,27.45,1.359
dish_1562786103,146.286,94.6189,5.84629,13.1767,10.2306,93.081,57,3.363,13.965,2.337
dish_1563897087,137.006,228.511,5.7042,16.6582,7.8093,102.44,231,0.67,8.169,15.196
dish_1566590007,811.802,493.664,41.6644,38.6865,69.6449,740.762,457,29.2331,57.951,61.7982
dish_1560975517,40.4222,98.8566,1.32885,5.25949,3.24566,42.39,99,1.858,4.608,3.064
dish_1557936645,12.4513,27.7152,0.0692716,2.91831,0.213813,11.88,36,0.108,2.88,0.252
dish_1565020796,136.899,118.874,6.28142,1.3503,17.0751,90.6,99,3.542,0.749,12.06
dish_1559578579,159.025,78.3097,10.1224,5.21191,10.8501,142.58,78,9.825,4.722,8.895
dish_1557862783,426.669,276.801,22.8273,8.5224,43.1224,442.98,258,24.919,3.85,50.416
dish_1560975601,312.533,289.232,16.114,15.6813,29.6336,233.936,253,8.42107,17.9459,22.7947
dish_1560367952,220.845,197.598,12.5736,17.926,11.2405,414.733,221,21.0739,45.9569,24.9389
dish_1563565454,246.353,247.463,11.2473,20.523,19.0539,350.789,322,22.6869,26.5777,22.2346
dish_1562703408,309.327,193.797,13.7713,27.0827,18.8925,311.209,196,12.0492,32.8336,17.4077
dish_1564689138,257.813,210.698,13.7038,28.3674,10.6073,268.267,223,21.9736,15.5228,5.80121
dish_1563221086,341.032,280.932,20.1088,15.8118,27.0599,328.278,254,18.2271,12.3899,28.9173
dish_1567007814,80.8802,147.58,0.97733,18.2895,1.14258,73,152,0.398,17.92,1.109
dish_1565896701,310.881,177.828,19.4496,11.0544,22.7936,294.473,184,18.1844,8.32206,25.7472
dish_1557937615,10.2647,19.9964,0.0560484,1.99172,0.278509,6.93,21,0.063,1.68,0.147
dish_1564427455,322.942,263.843,20.5378,10.4455,27.7165,354.26,218,23.956,4.212,31.222
dish_1564588859,191.946,230.966,4.92013,13.1991,22.7932,183.586,257,4.75445,9.57116,23.4361
dish_1561577848,308.733,220.123,10.0297,5.65198,46.6362,413.348,254,13.8416,6.03791,63.1229
dish_1563389600,315.447,264.391,19.5598,7.46583,30.7596,451.428,264,29.046,2.924,44.474
dish_1566316726,356.919,575.127,4.0352,26.5927,46.0308,409.523,685,4.10161,25.3654,57.4902
dish_1562776465,131.315,183.395,2.34511,24.9665,3.48895,173.432,212,4.40542,31.4916,3.63413
dish_1568401261,429.162,451.353,8.7412,25.7502,58.0824,530.393,443,26.3507,34.583,39.132
dish_1559841950,9.73981,30.5953,0.0781668,2.08769,0.680013,11.2,32,0.128,2.24,0.768
dish_1558375667,504.519,103.207,41.9064,20.1493,19.5215,687.939,119,58.905,27.013,26.656
dish_1558639482,52.2361,51.6449,1.14922,11.1116,1.43362,30.769,29,0.696,6.38,0.899
dish_1566328805,817.325,473.184,28.106,70.9973,66.6355,927.81,488,28.737,85.054,77.984
dish_1558114145,57.4232,86.153,0.196304,14.9557,0.565517,57.27,83,0.166,14.94,0.581
dish_1562700593,467.46,384.85,30.126,20.2085,35.3668,385.774,384,29.8068,18.612,37.0463
